Dia: 1.8 m | Vel: 17.5 km/s | theta: 31.9 deg | Strength: 3.0e+05 Pa
Power (W)    Altitude (m)
8.9916e+08   7.6605e+04
9.0161e+08   7.6577e+04
9.0407e+08   7.6550e+04
9.0654e+08   7.6522e+04
9.0902e+08   7.6495e+04
9.1150e+08   7.6467e+04
9.1399e+08   7.6440e+04
9.1649e+08   7.6412e+04
9.1899e+08   7.6385e+04
9.2151e+08   7.6357e+04
9.2403e+08   7.6330e+04
9.2655e+08   7.6302e+04
9.2909e+08   7.6275e+04
9.3163e+08   7.6247e+04
9.3418e+08   7.6220e+04
9.3673e+08   7.6192e+04
9.3930e+08   7.6165e+04
9.4187e+08   7.6137e+04
9.4445e+08   7.6110e+04
9.4704e+08   7.6082e+04
9.4963e+08   7.6055e+04
9.5223e+08   7.6027e+04
9.5484e+08   7.6000e+04
9.5746e+08   7.5973e+04
9.6008e+08   7.5945e+04
9.6272e+08   7.5918e+04
9.6536e+08   7.5890e+04
9.6800e+08   7.5863e+04
9.7066e+08   7.5835e+04
9.7332e+08   7.5808e+04
9.7599e+08   7.5780e+04
9.7867e+08   7.5753e+04
9.8136e+08   7.5725e+04
9.8406e+08   7.5698e+04
9.8676e+08   7.5670e+04
9.8947e+08   7.5643e+04
9.9219e+08   7.5615e+04
9.9492e+08   7.5588e+04
9.9765e+08   7.5560e+04
1.0004e+09   7.5533e+04
1.0031e+09   7.5505e+04
1.0059e+09   7.5478e+04
1.0087e+09   7.5450e+04
1.0114e+09   7.5423e+04
1.0142e+09   7.5395e+04
1.0170e+09   7.5368e+04
1.0198e+09   7.5340e+04
1.0226e+09   7.5313e+04
1.0254e+09   7.5285e+04
1.0283e+09   7.5258e+04
1.0311e+09   7.5230e+04
1.0339e+09   7.5203e+04
1.0368e+09   7.5175e+04
1.0397e+09   7.5148e+04
1.0425e+09   7.5120e+04
1.0454e+09   7.5093e+04
1.0483e+09   7.5065e+04
1.0512e+09   7.5038e+04
1.0541e+09   7.5011e+04
1.0570e+09   7.4983e+04
1.0599e+09   7.4956e+04
1.0628e+09   7.4928e+04
1.0658e+09   7.4901e+04
1.0687e+09   7.4873e+04
1.0717e+09   7.4846e+04
1.0746e+09   7.4818e+04
1.0776e+09   7.4791e+04
1.0806e+09   7.4763e+04
1.0836e+09   7.4736e+04
1.0865e+09   7.4708e+04
1.0896e+09   7.4681e+04
1.0926e+09   7.4653e+04
1.0956e+09   7.4626e+04
1.0986e+09   7.4598e+04
1.1017e+09   7.4571e+04
1.1047e+09   7.4543e+04
1.1078e+09   7.4516e+04
1.1108e+09   7.4488e+04
1.1139e+09   7.4461e+04
1.1170e+09   7.4433e+04
1.1201e+09   7.4406e+04
1.1232e+09   7.4379e+04
1.1263e+09   7.4351e+04
1.1294e+09   7.4324e+04
1.1326e+09   7.4296e+04
1.1357e+09   7.4269e+04
1.1389e+09   7.4241e+04
1.1420e+09   7.4214e+04
1.1452e+09   7.4186e+04
1.1484e+09   7.4159e+04
1.1516e+09   7.4131e+04
1.1548e+09   7.4104e+04
1.1580e+09   7.4076e+04
1.1612e+09   7.4049e+04
1.1644e+09   7.4021e+04
1.1676e+09   7.3994e+04
1.1709e+09   7.3966e+04
1.1741e+09   7.3939e+04
1.1774e+09   7.3912e+04
1.1807e+09   7.3884e+04
1.1840e+09   7.3857e+04
1.1873e+09   7.3829e+04
1.1906e+09   7.3802e+04
1.1939e+09   7.3774e+04
1.1972e+09   7.3747e+04
1.2005e+09   7.3719e+04
1.2039e+09   7.3692e+04
1.2072e+09   7.3664e+04
1.2106e+09   7.3637e+04
1.2140e+09   7.3609e+04
1.2173e+09   7.3582e+04
1.2207e+09   7.3554e+04
1.2241e+09   7.3527e+04
1.2276e+09   7.3499e+04
1.2310e+09   7.3472e+04
1.2344e+09   7.3445e+04
1.2379e+09   7.3417e+04
1.2413e+09   7.3390e+04
1.2448e+09   7.3362e+04
1.2483e+09   7.3335e+04
1.2517e+09   7.3307e+04
1.2552e+09   7.3280e+04
1.2587e+09   7.3252e+04
1.2623e+09   7.3225e+04
1.2658e+09   7.3197e+04
1.2693e+09   7.3170e+04
1.2729e+09   7.3142e+04
1.2764e+09   7.3115e+04
1.2800e+09   7.3088e+04
1.2836e+09   7.3060e+04
1.2872e+09   7.3033e+04
1.2908e+09   7.3005e+04
1.2944e+09   7.2978e+04
1.2980e+09   7.2950e+04
1.3016e+09   7.2923e+04
1.3053e+09   7.2895e+04
1.3089e+09   7.2868e+04
1.3126e+09   7.2840e+04
1.3163e+09   7.2813e+04
1.3200e+09   7.2786e+04
1.3237e+09   7.2758e+04
1.3274e+09   7.2731e+04
1.3311e+09   7.2703e+04
1.3348e+09   7.2676e+04
1.3386e+09   7.2648e+04
1.3423e+09   7.2621e+04
1.3461e+09   7.2593e+04
1.3499e+09   7.2566e+04
1.3537e+09   7.2538e+04
1.3575e+09   7.2511e+04
1.3613e+09   7.2484e+04
1.3651e+09   7.2456e+04
1.3689e+09   7.2429e+04
1.3728e+09   7.2401e+04
1.3766e+09   7.2374e+04
1.3805e+09   7.2346e+04
1.3844e+09   7.2319e+04
1.3883e+09   7.2291e+04
1.3922e+09   7.2264e+04
1.3961e+09   7.2236e+04
1.4000e+09   7.2209e+04
1.4040e+09   7.2182e+04
1.4079e+09   7.2154e+04
1.4119e+09   7.2127e+04
1.4159e+09   7.2099e+04
1.4198e+09   7.2072e+04
1.4238e+09   7.2044e+04
1.4279e+09   7.2017e+04
1.4319e+09   7.1989e+04
1.4359e+09   7.1962e+04
1.4400e+09   7.1934e+04
1.4440e+09   7.1907e+04
1.4481e+09   7.1880e+04
1.4522e+09   7.1852e+04
1.4563e+09   7.1825e+04
1.4604e+09   7.1797e+04
1.4645e+09   7.1770e+04
1.4686e+09   7.1742e+04
1.4728e+09   7.1715e+04
1.4769e+09   7.1687e+04
1.4811e+09   7.1660e+04
1.4853e+09   7.1633e+04
1.4895e+09   7.1605e+04
1.4937e+09   7.1578e+04
1.4979e+09   7.1550e+04
1.5021e+09   7.1523e+04
1.5064e+09   7.1495e+04
1.5107e+09   7.1468e+04
1.5149e+09   7.1440e+04
1.5192e+09   7.1413e+04
1.5235e+09   7.1386e+04
1.5278e+09   7.1358e+04
1.5321e+09   7.1331e+04
1.5365e+09   7.1303e+04
1.5408e+09   7.1276e+04
1.5452e+09   7.1248e+04
1.5496e+09   7.1221e+04
1.5540e+09   7.1194e+04
1.5584e+09   7.1166e+04
1.5628e+09   7.1139e+04
1.5672e+09   7.1111e+04
1.5717e+09   7.1084e+04
1.5761e+09   7.1056e+04
1.5806e+09   7.1029e+04
1.5851e+09   7.1001e+04
1.5896e+09   7.0974e+04
1.5941e+09   7.0947e+04
1.5986e+09   7.0919e+04
1.6031e+09   7.0892e+04
1.6077e+09   7.0864e+04
1.6122e+09   7.0837e+04
1.6168e+09   7.0809e+04
1.6214e+09   7.0782e+04
1.6260e+09   7.0755e+04
1.6306e+09   7.0727e+04
1.6353e+09   7.0700e+04
1.6399e+09   7.0672e+04
1.6446e+09   7.0645e+04
1.6493e+09   7.0617e+04
1.6540e+09   7.0590e+04
1.6587e+09   7.0562e+04
1.6634e+09   7.0535e+04
1.6681e+09   7.0508e+04
1.6729e+09   7.0480e+04
1.6776e+09   7.0453e+04
1.6824e+09   7.0425e+04
1.6872e+09   7.0398e+04
1.6920e+09   7.0370e+04
1.6968e+09   7.0343e+04
1.7017e+09   7.0316e+04
1.7065e+09   7.0288e+04
1.7114e+09   7.0261e+04
1.7163e+09   7.0233e+04
1.7212e+09   7.0206e+04
1.7261e+09   7.0178e+04
1.7310e+09   7.0151e+04
1.7359e+09   7.0124e+04
1.7409e+09   7.0096e+04
1.7459e+09   7.0069e+04
1.7508e+09   7.0041e+04
1.7558e+09   7.0014e+04
1.7608e+09   6.9986e+04
1.7659e+09   6.9959e+04
1.7709e+09   6.9932e+04
1.7760e+09   6.9904e+04
1.7811e+09   6.9877e+04
1.7862e+09   6.9849e+04
1.7913e+09   6.9822e+04
1.7964e+09   6.9794e+04
1.8015e+09   6.9767e+04
1.8067e+09   6.9740e+04
1.8118e+09   6.9712e+04
1.8170e+09   6.9685e+04
1.8222e+09   6.9657e+04
1.8274e+09   6.9630e+04
1.8327e+09   6.9603e+04
1.8379e+09   6.9575e+04
1.8432e+09   6.9548e+04
1.8485e+09   6.9520e+04
1.8538e+09   6.9493e+04
1.8591e+09   6.9465e+04
1.8644e+09   6.9438e+04
1.8698e+09   6.9411e+04
1.8751e+09   6.9383e+04
1.8805e+09   6.9356e+04
1.8859e+09   6.9328e+04
1.8913e+09   6.9301e+04
1.8967e+09   6.9273e+04
1.9022e+09   6.9246e+04
1.9076e+09   6.9219e+04
1.9131e+09   6.9191e+04
1.9186e+09   6.9164e+04
1.9241e+09   6.9136e+04
1.9296e+09   6.9109e+04
1.9352e+09   6.9082e+04
1.9407e+09   6.9054e+04
1.9463e+09   6.9027e+04
1.9519e+09   6.8999e+04
1.9575e+09   6.8972e+04
1.9632e+09   6.8944e+04
1.9688e+09   6.8917e+04
1.9745e+09   6.8890e+04
1.9802e+09   6.8862e+04
1.9859e+09   6.8835e+04
1.9916e+09   6.8807e+04
1.9973e+09   6.8780e+04
2.0031e+09   6.8753e+04
2.0088e+09   6.8725e+04
2.0146e+09   6.8698e+04
2.0204e+09   6.8670e+04
2.0262e+09   6.8643e+04
2.0321e+09   6.8616e+04
2.0379e+09   6.8588e+04
2.0438e+09   6.8561e+04
2.0497e+09   6.8533e+04
2.0556e+09   6.8506e+04
2.0615e+09   6.8478e+04
2.0675e+09   6.8451e+04
2.0735e+09   6.8424e+04
2.0794e+09   6.8396e+04
2.0855e+09   6.8369e+04
2.0915e+09   6.8341e+04
2.0975e+09   6.8314e+04
2.1036e+09   6.8287e+04
2.1096e+09   6.8259e+04
2.1157e+09   6.8232e+04
2.1219e+09   6.8204e+04
2.1280e+09   6.8177e+04
2.1341e+09   6.8150e+04
2.1403e+09   6.8122e+04
2.1465e+09   6.8095e+04
2.1527e+09   6.8067e+04
2.1589e+09   6.8040e+04
2.1652e+09   6.8013e+04
2.1715e+09   6.7985e+04
2.1777e+09   6.7958e+04
2.1840e+09   6.7930e+04
2.1904e+09   6.7903e+04
2.1967e+09   6.7876e+04
2.2031e+09   6.7848e+04
2.2095e+09   6.7821e+04
2.2159e+09   6.7793e+04
2.2223e+09   6.7766e+04
2.2287e+09   6.7739e+04
2.2352e+09   6.7711e+04
2.2417e+09   6.7684e+04
2.2482e+09   6.7656e+04
2.2547e+09   6.7629e+04
2.2612e+09   6.7602e+04
2.2678e+09   6.7574e+04
2.2744e+09   6.7547e+04
2.2810e+09   6.7519e+04
2.2876e+09   6.7492e+04
2.2942e+09   6.7465e+04
2.3009e+09   6.7437e+04
2.3076e+09   6.7410e+04
2.3143e+09   6.7382e+04
2.3210e+09   6.7355e+04
2.3278e+09   6.7328e+04
2.3345e+09   6.7300e+04
2.3413e+09   6.7273e+04
2.3481e+09   6.7245e+04
2.3550e+09   6.7218e+04
2.3618e+09   6.7191e+04
2.3687e+09   6.7163e+04
2.3756e+09   6.7136e+04
2.3825e+09   6.7108e+04
2.3894e+09   6.7081e+04
2.3964e+09   6.7054e+04
2.4034e+09   6.7026e+04
2.4104e+09   6.6999e+04
2.4174e+09   6.6971e+04
2.4244e+09   6.6944e+04
2.4315e+09   6.6917e+04
2.4386e+09   6.6889e+04
2.4457e+09   6.6862e+04
2.4528e+09   6.6834e+04
2.4600e+09   6.6807e+04
2.4671e+09   6.6780e+04
2.4743e+09   6.6752e+04
2.4816e+09   6.6725e+04
2.4888e+09   6.6698e+04
2.4961e+09   6.6670e+04
2.5033e+09   6.6643e+04
2.5107e+09   6.6615e+04
2.5180e+09   6.6588e+04
2.5253e+09   6.6561e+04
2.5327e+09   6.6533e+04
2.5401e+09   6.6506e+04
2.5475e+09   6.6478e+04
2.5550e+09   6.6451e+04
2.5624e+09   6.6424e+04
2.5699e+09   6.6396e+04
2.5775e+09   6.6369e+04
2.5850e+09   6.6341e+04
2.5926e+09   6.6314e+04
2.6001e+09   6.6287e+04
2.6077e+09   6.6259e+04
2.6154e+09   6.6232e+04
2.6230e+09   6.6205e+04
2.6307e+09   6.6177e+04
2.6384e+09   6.6150e+04
2.6461e+09   6.6122e+04
2.6539e+09   6.6095e+04
2.6617e+09   6.6068e+04
2.6695e+09   6.6040e+04
2.6773e+09   6.6013e+04
2.6851e+09   6.5985e+04
2.6930e+09   6.5958e+04
2.7009e+09   6.5931e+04
2.7088e+09   6.5903e+04
2.7168e+09   6.5876e+04
2.7247e+09   6.5849e+04
2.7327e+09   6.5821e+04
2.7408e+09   6.5794e+04
2.7488e+09   6.5766e+04
2.7569e+09   6.5739e+04
2.7650e+09   6.5712e+04
2.7731e+09   6.5684e+04
2.7812e+09   6.5657e+04
2.7894e+09   6.5630e+04
2.7976e+09   6.5602e+04
2.8058e+09   6.5575e+04
2.8141e+09   6.5547e+04
2.8223e+09   6.5520e+04
2.8306e+09   6.5493e+04
2.8390e+09   6.5465e+04
2.8473e+09   6.5438e+04
2.8557e+09   6.5411e+04
2.8641e+09   6.5383e+04
2.8725e+09   6.5356e+04
2.8810e+09   6.5328e+04
2.8894e+09   6.5301e+04
2.8980e+09   6.5274e+04
2.9065e+09   6.5246e+04
2.9150e+09   6.5219e+04
2.9236e+09   6.5192e+04
2.9322e+09   6.5164e+04
2.9409e+09   6.5137e+04
2.9495e+09   6.5109e+04
2.9582e+09   6.5082e+04
2.9670e+09   6.5055e+04
2.9757e+09   6.5027e+04
2.9845e+09   6.5000e+04
2.9933e+09   6.4973e+04
3.0021e+09   6.4945e+04
3.0110e+09   6.4918e+04
3.0199e+09   6.4890e+04
3.0288e+09   6.4863e+04
3.0377e+09   6.4836e+04
3.0467e+09   6.4808e+04
3.0557e+09   6.4781e+04
3.0647e+09   6.4754e+04
3.0738e+09   6.4726e+04
3.0828e+09   6.4699e+04
3.0919e+09   6.4672e+04
3.1011e+09   6.4644e+04
3.1102e+09   6.4617e+04
3.1194e+09   6.4589e+04
3.1287e+09   6.4562e+04
3.1379e+09   6.4535e+04
3.1472e+09   6.4507e+04
3.1565e+09   6.4480e+04
3.1658e+09   6.4453e+04
3.1752e+09   6.4425e+04
3.1846e+09   6.4398e+04
3.1940e+09   6.4370e+04
3.2035e+09   6.4343e+04
3.2130e+09   6.4316e+04
3.2225e+09   6.4288e+04
3.2320e+09   6.4261e+04
3.2416e+09   6.4234e+04
3.2512e+09   6.4206e+04
3.2608e+09   6.4179e+04
3.2705e+09   6.4152e+04
3.2802e+09   6.4124e+04
3.2899e+09   6.4097e+04
3.2997e+09   6.4070e+04
3.3095e+09   6.4042e+04
3.3193e+09   6.4015e+04
3.3291e+09   6.3987e+04
3.3390e+09   6.3960e+04
3.3489e+09   6.3933e+04
3.3589e+09   6.3905e+04
3.3688e+09   6.3878e+04
3.3788e+09   6.3851e+04
3.3889e+09   6.3823e+04
3.3989e+09   6.3796e+04
3.4090e+09   6.3769e+04
3.4191e+09   6.3741e+04
3.4293e+09   6.3714e+04
3.4395e+09   6.3687e+04
3.4497e+09   6.3659e+04
3.4600e+09   6.3632e+04
3.4703e+09   6.3604e+04
3.4806e+09   6.3577e+04
3.4909e+09   6.3550e+04
3.5013e+09   6.3522e+04
3.5117e+09   6.3495e+04
3.5222e+09   6.3468e+04
3.5327e+09   6.3440e+04
3.5432e+09   6.3413e+04
3.5537e+09   6.3386e+04
3.5643e+09   6.3358e+04
3.5749e+09   6.3331e+04
3.5856e+09   6.3304e+04
3.5962e+09   6.3276e+04
3.6070e+09   6.3249e+04
3.6177e+09   6.3222e+04
3.6285e+09   6.3194e+04
3.6393e+09   6.3167e+04
3.6501e+09   6.3139e+04
3.6610e+09   6.3112e+04
3.6719e+09   6.3085e+04
3.6829e+09   6.3057e+04
3.6939e+09   6.3030e+04
3.7049e+09   6.3003e+04
3.7160e+09   6.2975e+04
3.7270e+09   6.2948e+04
3.7382e+09   6.2921e+04
3.7493e+09   6.2893e+04
3.7605e+09   6.2866e+04
3.7717e+09   6.2839e+04
3.7830e+09   6.2811e+04
3.7943e+09   6.2784e+04
3.8056e+09   6.2757e+04
3.8170e+09   6.2729e+04
3.8284e+09   6.2702e+04
3.8399e+09   6.2675e+04
3.8513e+09   6.2647e+04
3.8628e+09   6.2620e+04
3.8744e+09   6.2593e+04
3.8860e+09   6.2565e+04
3.8976e+09   6.2538e+04
3.9093e+09   6.2511e+04
3.9210e+09   6.2483e+04
3.9327e+09   6.2456e+04
3.9445e+09   6.2428e+04
3.9563e+09   6.2401e+04
3.9681e+09   6.2374e+04
3.9800e+09   6.2346e+04
3.9919e+09   6.2319e+04
4.0039e+09   6.2292e+04
4.0158e+09   6.2264e+04
4.0279e+09   6.2237e+04
4.0399e+09   6.2210e+04
4.0521e+09   6.2182e+04
4.0642e+09   6.2155e+04
4.0764e+09   6.2128e+04
4.0886e+09   6.2100e+04
4.1009e+09   6.2073e+04
4.1131e+09   6.2046e+04
4.1255e+09   6.2018e+04
4.1379e+09   6.1991e+04
4.1503e+09   6.1964e+04
4.1627e+09   6.1936e+04
4.1752e+09   6.1909e+04
4.1877e+09   6.1882e+04
4.2003e+09   6.1854e+04
4.2129e+09   6.1827e+04
4.2256e+09   6.1800e+04
4.2383e+09   6.1772e+04
4.2510e+09   6.1745e+04
4.2638e+09   6.1718e+04
4.2766e+09   6.1690e+04
4.2894e+09   6.1663e+04
4.3023e+09   6.1636e+04
4.3152e+09   6.1608e+04
4.3282e+09   6.1581e+04
4.3412e+09   6.1554e+04
4.3543e+09   6.1526e+04
4.3674e+09   6.1499e+04
4.3805e+09   6.1472e+04
4.3937e+09   6.1444e+04
4.4069e+09   6.1417e+04
4.4201e+09   6.1390e+04
4.4334e+09   6.1362e+04
4.4468e+09   6.1335e+04
4.4602e+09   6.1308e+04
4.4736e+09   6.1280e+04
4.4871e+09   6.1253e+04
4.5006e+09   6.1226e+04
4.5141e+09   6.1198e+04
4.5277e+09   6.1171e+04
4.5414e+09   6.1144e+04
4.5550e+09   6.1117e+04
4.5688e+09   6.1089e+04
4.5825e+09   6.1062e+04
4.5963e+09   6.1035e+04
4.6102e+09   6.1007e+04
4.6241e+09   6.0980e+04
4.6380e+09   6.0953e+04
4.6520e+09   6.0925e+04
4.6661e+09   6.0898e+04
4.6801e+09   6.0871e+04
4.6942e+09   6.0843e+04
4.7084e+09   6.0816e+04
4.7226e+09   6.0789e+04
4.7369e+09   6.0761e+04
4.7512e+09   6.0734e+04
4.7655e+09   6.0707e+04
4.7799e+09   6.0679e+04
4.7943e+09   6.0652e+04
4.8088e+09   6.0625e+04
4.8233e+09   6.0597e+04
4.8379e+09   6.0570e+04
4.8525e+09   6.0543e+04
4.8672e+09   6.0515e+04
4.8819e+09   6.0488e+04
4.8966e+09   6.0461e+04
4.9114e+09   6.0433e+04
4.9263e+09   6.0406e+04
4.9412e+09   6.0379e+04
4.9561e+09   6.0352e+04
4.9711e+09   6.0324e+04
4.9861e+09   6.0297e+04
5.0012e+09   6.0270e+04
5.0163e+09   6.0242e+04
5.0315e+09   6.0215e+04
5.0467e+09   6.0188e+04
5.0620e+09   6.0160e+04
5.0773e+09   6.0133e+04
5.0927e+09   6.0106e+04
5.1081e+09   6.0078e+04
5.1236e+09   6.0051e+04
5.1391e+09   6.0024e+04
5.1547e+09   5.9996e+04
5.1703e+09   5.9969e+04
5.1859e+09   5.9942e+04
5.2016e+09   5.9914e+04
5.2174e+09   5.9887e+04
5.2332e+09   5.9860e+04
5.2491e+09   5.9833e+04
5.2650e+09   5.9805e+04
5.2809e+09   5.9778e+04
5.2970e+09   5.9751e+04
5.3130e+09   5.9723e+04
5.3291e+09   5.9696e+04
5.3453e+09   5.9669e+04
5.3615e+09   5.9641e+04
5.3778e+09   5.9614e+04
5.3941e+09   5.9587e+04
5.4104e+09   5.9559e+04
5.4269e+09   5.9532e+04
5.4433e+09   5.9505e+04
5.4598e+09   5.9478e+04
5.4764e+09   5.9450e+04
5.4930e+09   5.9423e+04
5.5097e+09   5.9396e+04
5.5265e+09   5.9368e+04
5.5432e+09   5.9341e+04
5.5601e+09   5.9314e+04
5.5770e+09   5.9286e+04
5.5939e+09   5.9259e+04
5.6109e+09   5.9232e+04
5.6279e+09   5.9205e+04
5.6450e+09   5.9177e+04
5.6622e+09   5.9150e+04
5.6794e+09   5.9123e+04
5.6967e+09   5.9095e+04
5.7140e+09   5.9068e+04
5.7314e+09   5.9041e+04
5.7488e+09   5.9013e+04
5.7663e+09   5.8986e+04
5.7838e+09   5.8959e+04
5.8014e+09   5.8932e+04
5.8191e+09   5.8904e+04
5.8368e+09   5.8877e+04
5.8545e+09   5.8850e+04
5.8723e+09   5.8822e+04
5.8902e+09   5.8795e+04
5.9081e+09   5.8768e+04
5.9261e+09   5.8740e+04
5.9442e+09   5.8713e+04
5.9623e+09   5.8686e+04
5.9804e+09   5.8659e+04
5.9986e+09   5.8631e+04
6.0169e+09   5.8604e+04
6.0352e+09   5.8577e+04
6.0536e+09   5.8549e+04
6.0720e+09   5.8522e+04
6.0905e+09   5.8495e+04
6.1091e+09   5.8467e+04
6.1277e+09   5.8440e+04
6.1464e+09   5.8413e+04
6.1651e+09   5.8386e+04
6.1839e+09   5.8358e+04
6.2028e+09   5.8331e+04
6.2217e+09   5.8304e+04
6.2406e+09   5.8276e+04
6.2597e+09   5.8249e+04
6.2788e+09   5.8222e+04
6.2979e+09   5.8195e+04
6.3171e+09   5.8167e+04
6.3364e+09   5.8140e+04
6.3557e+09   5.8113e+04
6.3751e+09   5.8085e+04
6.3946e+09   5.8058e+04
6.4141e+09   5.8031e+04
6.4336e+09   5.8004e+04
6.4533e+09   5.7976e+04
6.4730e+09   5.7949e+04
6.4927e+09   5.7922e+04
6.5126e+09   5.7894e+04
6.5324e+09   5.7867e+04
6.5524e+09   5.7840e+04
6.5724e+09   5.7813e+04
6.5925e+09   5.7785e+04
6.6126e+09   5.7758e+04
6.6328e+09   5.7731e+04
6.6531e+09   5.7703e+04
6.6734e+09   5.7676e+04
6.6938e+09   5.7649e+04
6.7142e+09   5.7622e+04
6.7347e+09   5.7594e+04
6.7553e+09   5.7567e+04
6.7760e+09   5.7540e+04
6.7967e+09   5.7512e+04
6.8175e+09   5.7485e+04
6.8383e+09   5.7458e+04
6.8592e+09   5.7431e+04
6.8802e+09   5.7403e+04
6.9012e+09   5.7376e+04
6.9223e+09   5.7349e+04
6.9435e+09   5.7321e+04
6.9647e+09   5.7294e+04
6.9860e+09   5.7267e+04
7.0074e+09   5.7240e+04
7.0288e+09   5.7212e+04
7.0503e+09   5.7185e+04
7.0719e+09   5.7158e+04
7.0935e+09   5.7131e+04
7.1152e+09   5.7103e+04
7.1370e+09   5.7076e+04
7.1589e+09   5.7049e+04
7.1808e+09   5.7021e+04
7.2027e+09   5.6994e+04
7.2248e+09   5.6967e+04
7.2469e+09   5.6940e+04
7.2691e+09   5.6912e+04
7.2914e+09   5.6885e+04
7.3137e+09   5.6858e+04
7.3361e+09   5.6830e+04
7.3585e+09   5.6803e+04
7.3811e+09   5.6776e+04
7.4037e+09   5.6749e+04
7.4264e+09   5.6721e+04
7.4491e+09   5.6694e+04
7.4719e+09   5.6667e+04
7.4948e+09   5.6640e+04
7.5178e+09   5.6612e+04
7.5408e+09   5.6585e+04
7.5639e+09   5.6558e+04
7.5871e+09   5.6531e+04
7.6103e+09   5.6503e+04
7.6337e+09   5.6476e+04
7.6571e+09   5.6449e+04
7.6805e+09   5.6421e+04
7.7041e+09   5.6394e+04
7.7277e+09   5.6367e+04
7.7514e+09   5.6340e+04
7.7751e+09   5.6312e+04
7.7990e+09   5.6285e+04
7.8229e+09   5.6258e+04
7.8469e+09   5.6231e+04
7.8709e+09   5.6203e+04
7.8951e+09   5.6176e+04
7.9193e+09   5.6149e+04
7.9435e+09   5.6122e+04
7.9679e+09   5.6094e+04
7.9923e+09   5.6067e+04
8.0169e+09   5.6040e+04
8.0414e+09   5.6012e+04
8.0661e+09   5.5985e+04
8.0909e+09   5.5958e+04
8.1157e+09   5.5931e+04
8.1406e+09   5.5903e+04
8.1656e+09   5.5876e+04
8.1906e+09   5.5849e+04
8.2157e+09   5.5822e+04
8.2409e+09   5.5794e+04
8.2662e+09   5.5767e+04
8.2916e+09   5.5740e+04
8.3170e+09   5.5713e+04
8.3426e+09   5.5685e+04
8.3682e+09   5.5658e+04
8.3938e+09   5.5631e+04
8.4196e+09   5.5604e+04
8.4455e+09   5.5576e+04
8.4714e+09   5.5549e+04
8.4974e+09   5.5522e+04
8.5235e+09   5.5495e+04
8.5496e+09   5.5467e+04
8.5759e+09   5.5440e+04
8.6022e+09   5.5413e+04
8.6286e+09   5.5386e+04
8.6551e+09   5.5358e+04
8.6817e+09   5.5331e+04
8.7083e+09   5.5304e+04
8.7351e+09   5.5277e+04
8.7619e+09   5.5249e+04
8.7888e+09   5.5222e+04
8.8158e+09   5.5195e+04
8.8428e+09   5.5168e+04
8.8700e+09   5.5140e+04
8.8972e+09   5.5113e+04
8.9246e+09   5.5086e+04
8.9520e+09   5.5058e+04
8.9795e+09   5.5031e+04
9.0070e+09   5.5004e+04
9.0347e+09   5.4977e+04
9.0624e+09   5.4950e+04
9.0903e+09   5.4922e+04
9.1182e+09   5.4895e+04
9.1462e+09   5.4868e+04
9.1743e+09   5.4841e+04
9.2025e+09   5.4813e+04
9.2307e+09   5.4786e+04
9.2591e+09   5.4759e+04
9.2875e+09   5.4732e+04
9.3160e+09   5.4704e+04
9.3447e+09   5.4677e+04
9.3734e+09   5.4650e+04
9.4022e+09   5.4623e+04
9.4310e+09   5.4595e+04
9.4600e+09   5.4568e+04
9.4891e+09   5.4541e+04
9.5182e+09   5.4514e+04
9.5474e+09   5.4486e+04
9.5768e+09   5.4459e+04
9.6062e+09   5.4432e+04
9.6357e+09   5.4405e+04
9.6653e+09   5.4377e+04
9.6950e+09   5.4350e+04
9.7248e+09   5.4323e+04
9.7546e+09   5.4296e+04
9.7846e+09   5.4268e+04
9.8147e+09   5.4241e+04
9.8448e+09   5.4214e+04
9.8750e+09   5.4187e+04
9.9054e+09   5.4159e+04
9.9358e+09   5.4132e+04
9.9663e+09   5.4105e+04
9.9969e+09   5.4078e+04
1.0028e+10   5.4051e+04
1.0058e+10   5.4023e+04
1.0089e+10   5.3996e+04
1.0120e+10   5.3969e+04
1.0151e+10   5.3942e+04
1.0183e+10   5.3914e+04
1.0214e+10   5.3887e+04
1.0245e+10   5.3860e+04
1.0277e+10   5.3833e+04
1.0308e+10   5.3805e+04
1.0340e+10   5.3778e+04
1.0372e+10   5.3751e+04
1.0403e+10   5.3724e+04
1.0435e+10   5.3696e+04
1.0467e+10   5.3669e+04
1.0500e+10   5.3642e+04
1.0532e+10   5.3615e+04
1.0564e+10   5.3588e+04
1.0597e+10   5.3560e+04
1.0629e+10   5.3533e+04
1.0662e+10   5.3506e+04
1.0695e+10   5.3479e+04
1.0727e+10   5.3451e+04
1.0760e+10   5.3424e+04
1.0793e+10   5.3397e+04
1.0826e+10   5.3370e+04
1.0860e+10   5.3342e+04
1.0893e+10   5.3315e+04
1.0926e+10   5.3288e+04
1.0960e+10   5.3261e+04
1.0994e+10   5.3234e+04
1.1027e+10   5.3206e+04
1.1061e+10   5.3179e+04
1.1095e+10   5.3152e+04
1.1129e+10   5.3125e+04
1.1163e+10   5.3097e+04
1.1198e+10   5.3070e+04
1.1232e+10   5.3043e+04
1.1266e+10   5.3016e+04
1.1301e+10   5.2989e+04
1.1336e+10   5.2961e+04
1.1370e+10   5.2934e+04
1.1405e+10   5.2907e+04
1.1440e+10   5.2880e+04
1.1475e+10   5.2852e+04
1.1511e+10   5.2825e+04
