Dia: 1.2 m | Vel: 21.2 km/s | theta: 25.0 deg | Strength: 2.0e+05 Pa
Power (W)    Altitude (m)
5.8375e+09   6.7414e+04
5.8521e+09   6.7388e+04
5.8669e+09   6.7361e+04
5.8816e+09   6.7335e+04
5.8964e+09   6.7308e+04
5.9112e+09   6.7282e+04
5.9261e+09   6.7256e+04
5.9410e+09   6.7229e+04
5.9559e+09   6.7203e+04
5.9709e+09   6.7176e+04
5.9859e+09   6.7150e+04
6.0009e+09   6.7123e+04
6.0160e+09   6.7097e+04
6.0311e+09   6.7070e+04
6.0462e+09   6.7044e+04
6.0614e+09   6.7018e+04
6.0766e+09   6.6991e+04
6.0918e+09   6.6965e+04
6.1071e+09   6.6938e+04
6.1224e+09   6.6912e+04
6.1378e+09   6.6885e+04
6.1531e+09   6.6859e+04
6.1686e+09   6.6832e+04
6.1840e+09   6.6806e+04
6.1995e+09   6.6780e+04
6.2150e+09   6.6753e+04
6.2306e+09   6.6727e+04
6.2462e+09   6.6700e+04
6.2618e+09   6.6674e+04
6.2775e+09   6.6647e+04
6.2932e+09   6.6621e+04
6.3089e+09   6.6595e+04
6.3247e+09   6.6568e+04
6.3405e+09   6.6542e+04
6.3564e+09   6.6515e+04
6.3723e+09   6.6489e+04
6.3882e+09   6.6462e+04
6.4041e+09   6.6436e+04
6.4201e+09   6.6410e+04
6.4362e+09   6.6383e+04
6.4522e+09   6.6357e+04
6.4683e+09   6.6330e+04
6.4845e+09   6.6304e+04
6.5006e+09   6.6277e+04
6.5169e+09   6.6251e+04
6.5331e+09   6.6225e+04
6.5494e+09   6.6198e+04
6.5657e+09   6.6172e+04
6.5821e+09   6.6145e+04
6.5985e+09   6.6119e+04
6.6149e+09   6.6092e+04
6.6314e+09   6.6066e+04
6.6479e+09   6.6040e+04
6.6644e+09   6.6013e+04
6.6810e+09   6.5987e+04
6.6976e+09   6.5960e+04
6.7143e+09   6.5934e+04
6.7310e+09   6.5908e+04
6.7477e+09   6.5881e+04
6.7645e+09   6.5855e+04
6.7813e+09   6.5828e+04
6.7981e+09   6.5802e+04
6.8150e+09   6.5775e+04
6.8319e+09   6.5749e+04
6.8489e+09   6.5723e+04
6.8659e+09   6.5696e+04
6.8829e+09   6.5670e+04
6.9000e+09   6.5643e+04
6.9171e+09   6.5617e+04
6.9342e+09   6.5591e+04
6.9514e+09   6.5564e+04
6.9686e+09   6.5538e+04
6.9859e+09   6.5511e+04
7.0032e+09   6.5485e+04
7.0205e+09   6.5459e+04
7.0379e+09   6.5432e+04
7.0553e+09   6.5406e+04
7.0727e+09   6.5379e+04
7.0902e+09   6.5353e+04
7.1077e+09   6.5327e+04
7.1253e+09   6.5300e+04
7.1429e+09   6.5274e+04
7.1605e+09   6.5247e+04
7.1782e+09   6.5221e+04
7.1959e+09   6.5194e+04
7.2136e+09   6.5168e+04
7.2314e+09   6.5142e+04
7.2493e+09   6.5115e+04
7.2671e+09   6.5089e+04
7.2850e+09   6.5062e+04
7.3030e+09   6.5036e+04
7.3210e+09   6.5010e+04
7.3390e+09   6.4983e+04
7.3570e+09   6.4957e+04
7.3751e+09   6.4930e+04
7.3933e+09   6.4904e+04
7.4115e+09   6.4878e+04
7.4297e+09   6.4851e+04
7.4479e+09   6.4825e+04
7.4662e+09   6.4799e+04
7.4845e+09   6.4772e+04
7.5029e+09   6.4746e+04
7.5213e+09   6.4719e+04
7.5398e+09   6.4693e+04
7.5582e+09   6.4667e+04
7.5768e+09   6.4640e+04
7.5953e+09   6.4614e+04
7.6139e+09   6.4587e+04
7.6326e+09   6.4561e+04
7.6513e+09   6.4535e+04
7.6700e+09   6.4508e+04
7.6887e+09   6.4482e+04
7.7075e+09   6.4455e+04
7.7264e+09   6.4429e+04
7.7453e+09   6.4403e+04
7.7642e+09   6.4376e+04
7.7831e+09   6.4350e+04
7.8021e+09   6.4323e+04
7.8211e+09   6.4297e+04
7.8402e+09   6.4271e+04
7.8593e+09   6.4244e+04
7.8785e+09   6.4218e+04
7.8977e+09   6.4192e+04
7.9169e+09   6.4165e+04
7.9362e+09   6.4139e+04
7.9555e+09   6.4112e+04
7.9748e+09   6.4086e+04
7.9942e+09   6.4060e+04
8.0136e+09   6.4033e+04
8.0331e+09   6.4007e+04
8.0526e+09   6.3981e+04
8.0722e+09   6.3954e+04
8.0917e+09   6.3928e+04
8.1114e+09   6.3901e+04
8.1310e+09   6.3875e+04
8.1507e+09   6.3849e+04
8.1705e+09   6.3822e+04
8.1903e+09   6.3796e+04
8.2101e+09   6.3770e+04
8.2299e+09   6.3743e+04
8.2498e+09   6.3717e+04
8.2698e+09   6.3690e+04
8.2898e+09   6.3664e+04
8.3098e+09   6.3638e+04
8.3298e+09   6.3611e+04
8.3499e+09   6.3585e+04
8.3701e+09   6.3559e+04
8.3903e+09   6.3532e+04
8.4105e+09   6.3506e+04
8.4307e+09   6.3479e+04
8.4510e+09   6.3453e+04
8.4714e+09   6.3427e+04
8.4917e+09   6.3400e+04
8.5122e+09   6.3374e+04
8.5326e+09   6.3348e+04
8.5531e+09   6.3321e+04
8.5736e+09   6.3295e+04
8.5942e+09   6.3269e+04
8.6148e+09   6.3242e+04
8.6355e+09   6.3216e+04
8.6562e+09   6.3189e+04
8.6769e+09   6.3163e+04
8.6977e+09   6.3137e+04
8.7185e+09   6.3110e+04
8.7393e+09   6.3084e+04
8.7602e+09   6.3058e+04
8.7812e+09   6.3031e+04
8.8021e+09   6.3005e+04
8.8231e+09   6.2979e+04
8.8442e+09   6.2952e+04
8.8653e+09   6.2926e+04
8.8864e+09   6.2900e+04
8.9076e+09   6.2873e+04
8.9288e+09   6.2847e+04
8.9500e+09   6.2820e+04
8.9713e+09   6.2794e+04
8.9926e+09   6.2768e+04
9.0140e+09   6.2741e+04
9.0354e+09   6.2715e+04
9.0568e+09   6.2689e+04
9.0783e+09   6.2662e+04
9.0998e+09   6.2636e+04
9.1214e+09   6.2610e+04
9.1430e+09   6.2583e+04
9.1646e+09   6.2557e+04
9.1863e+09   6.2531e+04
9.2080e+09   6.2504e+04
9.2298e+09   6.2478e+04
9.2516e+09   6.2452e+04
9.2734e+09   6.2425e+04
9.2953e+09   6.2399e+04
9.3172e+09   6.2373e+04
9.3391e+09   6.2346e+04
9.3611e+09   6.2320e+04
9.3831e+09   6.2294e+04
9.4052e+09   6.2267e+04
9.4273e+09   6.2241e+04
9.4494e+09   6.2214e+04
9.4716e+09   6.2188e+04
9.4938e+09   6.2162e+04
9.5161e+09   6.2135e+04
9.5384e+09   6.2109e+04
9.5607e+09   6.2083e+04
9.5831e+09   6.2056e+04
9.6055e+09   6.2030e+04
9.6280e+09   6.2004e+04
9.6505e+09   6.1977e+04
9.6730e+09   6.1951e+04
9.6956e+09   6.1925e+04
9.7182e+09   6.1898e+04
9.7408e+09   6.1872e+04
9.7635e+09   6.1846e+04
9.7862e+09   6.1819e+04
9.8090e+09   6.1793e+04
9.8317e+09   6.1767e+04
9.8546e+09   6.1740e+04
9.8774e+09   6.1714e+04
9.9004e+09   6.1688e+04
9.9233e+09   6.1661e+04
9.9463e+09   6.1635e+04
9.9693e+09   6.1609e+04
9.9924e+09   6.1583e+04
1.0015e+10   6.1556e+04
1.0039e+10   6.1530e+04
1.0062e+10   6.1504e+04
1.0085e+10   6.1477e+04
1.0108e+10   6.1451e+04
1.0131e+10   6.1425e+04
1.0155e+10   6.1398e+04
1.0178e+10   6.1372e+04
1.0202e+10   6.1346e+04
1.0225e+10   6.1319e+04
1.0248e+10   6.1293e+04
1.0272e+10   6.1267e+04
1.0295e+10   6.1240e+04
1.0319e+10   6.1214e+04
1.0343e+10   6.1188e+04
1.0366e+10   6.1161e+04
1.0390e+10   6.1135e+04
1.0414e+10   6.1109e+04
1.0437e+10   6.1082e+04
1.0461e+10   6.1056e+04
1.0485e+10   6.1030e+04
1.0509e+10   6.1003e+04
1.0533e+10   6.0977e+04
1.0557e+10   6.0951e+04
1.0581e+10   6.0925e+04
1.0605e+10   6.0898e+04
1.0629e+10   6.0872e+04
1.0653e+10   6.0846e+04
1.0677e+10   6.0819e+04
1.0701e+10   6.0793e+04
1.0725e+10   6.0767e+04
1.0749e+10   6.0740e+04
1.0774e+10   6.0714e+04
1.0798e+10   6.0688e+04
1.0822e+10   6.0661e+04
1.0847e+10   6.0635e+04
1.0871e+10   6.0609e+04
1.0895e+10   6.0583e+04
1.0920e+10   6.0556e+04
1.0944e+10   6.0530e+04
1.0969e+10   6.0504e+04
1.0993e+10   6.0477e+04
1.1018e+10   6.0451e+04
1.1042e+10   6.0425e+04
1.1067e+10   6.0398e+04
1.1092e+10   6.0372e+04
1.1116e+10   6.0346e+04
1.1141e+10   6.0319e+04
1.1166e+10   6.0293e+04
1.1191e+10   6.0267e+04
1.1216e+10   6.0241e+04
1.1240e+10   6.0214e+04
1.1265e+10   6.0188e+04
1.1290e+10   6.0162e+04
1.1315e+10   6.0135e+04
1.1340e+10   6.0109e+04
1.1365e+10   6.0083e+04
1.1390e+10   6.0057e+04
1.1415e+10   6.0030e+04
1.1441e+10   6.0004e+04
1.1466e+10   5.9978e+04
1.1491e+10   5.9951e+04
1.1516e+10   5.9925e+04
1.1541e+10   5.9899e+04
1.1567e+10   5.9873e+04
1.1592e+10   5.9846e+04
1.1617e+10   5.9820e+04
1.1642e+10   5.9794e+04
1.1668e+10   5.9767e+04
1.1693e+10   5.9741e+04
1.1719e+10   5.9715e+04
1.1744e+10   5.9688e+04
1.1770e+10   5.9662e+04
1.1795e+10   5.9636e+04
1.1821e+10   5.9610e+04
1.1846e+10   5.9583e+04
1.1872e+10   5.9557e+04
1.1897e+10   5.9531e+04
1.1923e+10   5.9505e+04
1.1949e+10   5.9478e+04
1.1975e+10   5.9452e+04
1.2000e+10   5.9426e+04
1.2026e+10   5.9399e+04
1.2052e+10   5.9373e+04
1.2078e+10   5.9347e+04
1.2103e+10   5.9321e+04
1.2129e+10   5.9294e+04
1.2155e+10   5.9268e+04
1.2181e+10   5.9242e+04
1.2207e+10   5.9215e+04
1.2233e+10   5.9189e+04
1.2259e+10   5.9163e+04
1.2285e+10   5.9137e+04
1.2311e+10   5.9110e+04
1.2337e+10   5.9084e+04
1.2363e+10   5.9058e+04
1.2389e+10   5.9032e+04
1.2415e+10   5.9005e+04
1.2441e+10   5.8979e+04
1.2468e+10   5.8953e+04
1.2494e+10   5.8926e+04
1.2520e+10   5.8900e+04
1.2546e+10   5.8874e+04
1.2572e+10   5.8848e+04
1.2599e+10   5.8821e+04
1.2625e+10   5.8795e+04
1.2651e+10   5.8769e+04
1.2678e+10   5.8743e+04
1.2704e+10   5.8716e+04
1.2730e+10   5.8690e+04
1.2757e+10   5.8664e+04
1.2783e+10   5.8638e+04
1.2810e+10   5.8611e+04
1.2836e+10   5.8585e+04
1.2862e+10   5.8559e+04
1.2889e+10   5.8533e+04
1.2915e+10   5.8506e+04
1.2942e+10   5.8480e+04
1.2968e+10   5.8454e+04
1.2995e+10   5.8428e+04
1.3022e+10   5.8401e+04
1.3048e+10   5.8375e+04
1.3075e+10   5.8349e+04
1.3101e+10   5.8323e+04
1.3128e+10   5.8296e+04
1.3154e+10   5.8270e+04
1.3181e+10   5.8244e+04
1.3208e+10   5.8217e+04
1.3234e+10   5.8191e+04
1.3261e+10   5.8165e+04
1.3288e+10   5.8139e+04
1.3315e+10   5.8112e+04
1.3341e+10   5.8086e+04
1.3368e+10   5.8060e+04
1.3395e+10   5.8034e+04
1.3421e+10   5.8008e+04
1.3448e+10   5.7981e+04
1.3475e+10   5.7955e+04
1.3502e+10   5.7929e+04
1.3528e+10   5.7903e+04
1.3555e+10   5.7876e+04
1.3582e+10   5.7850e+04
1.3609e+10   5.7824e+04
1.3636e+10   5.7798e+04
1.3662e+10   5.7771e+04
1.3689e+10   5.7745e+04
1.3716e+10   5.7719e+04
1.3743e+10   5.7693e+04
1.3770e+10   5.7666e+04
1.3797e+10   5.7640e+04
1.3824e+10   5.7614e+04
1.3850e+10   5.7588e+04
1.3877e+10   5.7561e+04
1.3904e+10   5.7535e+04
1.3931e+10   5.7509e+04
1.3958e+10   5.7483e+04
1.3985e+10   5.7456e+04
1.4012e+10   5.7430e+04
1.4038e+10   5.7404e+04
1.4065e+10   5.7378e+04
1.4092e+10   5.7352e+04
1.4119e+10   5.7325e+04
1.4146e+10   5.7299e+04
1.4173e+10   5.7273e+04
1.4200e+10   5.7247e+04
1.4226e+10   5.7220e+04
1.4253e+10   5.7194e+04
1.4280e+10   5.7168e+04
1.4307e+10   5.7142e+04
1.4334e+10   5.7116e+04
1.4361e+10   5.7089e+04
1.4388e+10   5.7063e+04
1.4414e+10   5.7037e+04
1.4441e+10   5.7011e+04
1.4468e+10   5.6984e+04
1.4495e+10   5.6958e+04
1.4522e+10   5.6932e+04
1.4548e+10   5.6906e+04
1.4575e+10   5.6880e+04
1.4602e+10   5.6853e+04
1.4629e+10   5.6827e+04
1.4656e+10   5.6801e+04
1.4682e+10   5.6775e+04
1.4709e+10   5.6748e+04
1.4736e+10   5.6722e+04
1.4762e+10   5.6696e+04
1.4789e+10   5.6670e+04
1.4816e+10   5.6644e+04
1.4842e+10   5.6617e+04
1.4869e+10   5.6591e+04
1.4896e+10   5.6565e+04
1.4922e+10   5.6539e+04
1.4949e+10   5.6512e+04
1.4975e+10   5.6486e+04
1.5002e+10   5.6460e+04
1.5029e+10   5.6434e+04
1.5055e+10   5.6408e+04
1.5082e+10   5.6381e+04
1.5108e+10   5.6355e+04
1.5135e+10   5.6329e+04
1.5161e+10   5.6303e+04
1.5187e+10   5.6277e+04
1.5214e+10   5.6250e+04
1.5240e+10   5.6224e+04
1.5266e+10   5.6198e+04
1.5293e+10   5.6172e+04
1.5319e+10   5.6146e+04
1.5345e+10   5.6119e+04
1.5372e+10   5.6093e+04
1.5398e+10   5.6067e+04
1.5424e+10   5.6041e+04
1.5450e+10   5.6015e+04
1.5476e+10   5.5988e+04
1.5502e+10   5.5962e+04
1.5528e+10   5.5936e+04
1.5554e+10   5.5910e+04
1.5580e+10   5.5884e+04
1.5606e+10   5.5857e+04
1.5632e+10   5.5831e+04
1.5658e+10   5.5805e+04
1.5684e+10   5.5779e+04
1.5710e+10   5.5753e+04
1.5736e+10   5.5726e+04
1.5761e+10   5.5700e+04
1.5787e+10   5.5674e+04
1.5813e+10   5.5648e+04
1.5838e+10   5.5622e+04
1.5864e+10   5.5596e+04
1.5889e+10   5.5569e+04
1.5915e+10   5.5543e+04
1.5940e+10   5.5517e+04
1.5966e+10   5.5491e+04
1.5991e+10   5.5465e+04
1.6016e+10   5.5438e+04
1.6042e+10   5.5412e+04
1.6067e+10   5.5386e+04
1.6092e+10   5.5360e+04
1.6117e+10   5.5334e+04
1.6142e+10   5.5308e+04
1.6167e+10   5.5281e+04
1.6192e+10   5.5255e+04
1.6217e+10   5.5229e+04
1.6242e+10   5.5203e+04
1.6267e+10   5.5177e+04
1.6292e+10   5.5150e+04
1.6316e+10   5.5124e+04
1.6341e+10   5.5098e+04
1.6365e+10   5.5072e+04
1.6390e+10   5.5046e+04
1.6414e+10   5.5020e+04
1.6439e+10   5.4993e+04
1.6463e+10   5.4967e+04
1.6487e+10   5.4941e+04
1.6512e+10   5.4915e+04
1.6536e+10   5.4889e+04
1.6560e+10   5.4863e+04
1.6584e+10   5.4836e+04
1.6608e+10   5.4810e+04
1.6632e+10   5.4784e+04
1.6656e+10   5.4758e+04
1.6679e+10   5.4732e+04
1.6703e+10   5.4706e+04
1.6727e+10   5.4679e+04
1.6750e+10   5.4653e+04
1.6773e+10   5.4627e+04
1.6797e+10   5.4601e+04
1.6820e+10   5.4575e+04
1.6843e+10   5.4549e+04
1.6866e+10   5.4522e+04
1.6890e+10   5.4496e+04
1.6913e+10   5.4470e+04
1.6935e+10   5.4444e+04
1.6958e+10   5.4418e+04
1.6981e+10   5.4392e+04
1.7004e+10   5.4365e+04
1.7026e+10   5.4339e+04
1.7049e+10   5.4313e+04
1.7071e+10   5.4287e+04
1.7093e+10   5.4261e+04
1.7116e+10   5.4235e+04
1.7138e+10   5.4209e+04
1.7160e+10   5.4182e+04
1.7182e+10   5.4156e+04
1.7203e+10   5.4130e+04
1.7225e+10   5.4104e+04
1.7247e+10   5.4078e+04
1.7268e+10   5.4052e+04
1.7290e+10   5.4026e+04
1.7311e+10   5.3999e+04
1.7332e+10   5.3973e+04
1.7354e+10   5.3947e+04
1.7375e+10   5.3921e+04
1.7396e+10   5.3895e+04
1.7416e+10   5.3869e+04
1.7437e+10   5.3843e+04
1.7458e+10   5.3816e+04
1.7478e+10   5.3790e+04
1.7499e+10   5.3764e+04
1.7519e+10   5.3738e+04
1.7539e+10   5.3712e+04
1.7559e+10   5.3686e+04
1.7579e+10   5.3660e+04
1.7599e+10   5.3633e+04
1.7619e+10   5.3607e+04
1.7638e+10   5.3581e+04
1.7658e+10   5.3555e+04
1.7677e+10   5.3529e+04
1.7696e+10   5.3503e+04
1.7715e+10   5.3477e+04
1.7734e+10   5.3450e+04
1.7753e+10   5.3424e+04
1.7772e+10   5.3398e+04
1.7790e+10   5.3372e+04
1.7809e+10   5.3346e+04
1.7827e+10   5.3320e+04
1.7845e+10   5.3294e+04
1.7863e+10   5.3268e+04
1.7881e+10   5.3241e+04
1.7899e+10   5.3215e+04
1.7917e+10   5.3189e+04
1.7934e+10   5.3163e+04
1.7951e+10   5.3137e+04
1.7969e+10   5.3111e+04
1.7986e+10   5.3085e+04
1.8003e+10   5.3059e+04
1.8019e+10   5.3032e+04
1.8036e+10   5.3006e+04
1.8052e+10   5.2980e+04
1.8069e+10   5.2954e+04
1.8085e+10   5.2928e+04
1.8101e+10   5.2902e+04
1.8117e+10   5.2876e+04
1.8132e+10   5.2850e+04
1.8148e+10   5.2824e+04
1.8163e+10   5.2797e+04
1.8178e+10   5.2771e+04
1.8193e+10   5.2745e+04
1.8208e+10   5.2719e+04
1.8223e+10   5.2693e+04
1.8238e+10   5.2667e+04
1.8252e+10   5.2641e+04
1.8266e+10   5.2615e+04
1.8280e+10   5.2589e+04
1.8294e+10   5.2562e+04
1.8308e+10   5.2536e+04
1.8321e+10   5.2510e+04
1.8334e+10   5.2484e+04
1.8347e+10   5.2458e+04
1.8360e+10   5.2432e+04
1.8373e+10   5.2406e+04
1.8386e+10   5.2380e+04
1.8398e+10   5.2354e+04
1.8410e+10   5.2328e+04
1.8422e+10   5.2301e+04
1.8434e+10   5.2275e+04
1.8446e+10   5.2249e+04
1.8457e+10   5.2223e+04
1.8468e+10   5.2197e+04
1.8479e+10   5.2171e+04
1.8490e+10   5.2145e+04
1.8501e+10   5.2119e+04
1.8511e+10   5.2093e+04
1.8521e+10   5.2067e+04
1.8531e+10   5.2040e+04
1.8541e+10   5.2014e+04
1.8551e+10   5.1988e+04
1.8560e+10   5.1962e+04
1.8569e+10   5.1936e+04
1.8578e+10   5.1910e+04
1.8587e+10   5.1884e+04
1.8595e+10   5.1858e+04
1.8604e+10   5.1832e+04
1.8612e+10   5.1806e+04
1.8619e+10   5.1780e+04
1.8627e+10   5.1754e+04
1.8634e+10   5.1727e+04
1.8642e+10   5.1701e+04
1.8648e+10   5.1675e+04
1.8655e+10   5.1649e+04
1.8662e+10   5.1623e+04
1.8668e+10   5.1597e+04
1.8674e+10   5.1571e+04
1.8679e+10   5.1545e+04
1.8685e+10   5.1519e+04
1.8690e+10   5.1493e+04
1.8695e+10   5.1467e+04
1.8700e+10   5.1441e+04
1.8704e+10   5.1415e+04
1.8708e+10   5.1388e+04
1.8712e+10   5.1362e+04
1.8716e+10   5.1336e+04
1.8719e+10   5.1310e+04
1.8723e+10   5.1284e+04
1.8726e+10   5.1258e+04
1.8728e+10   5.1232e+04
1.8731e+10   5.1206e+04
1.8733e+10   5.1180e+04
1.8735e+10   5.1154e+04
1.8736e+10   5.1128e+04
1.8738e+10   5.1102e+04
1.8739e+10   5.1076e+04
1.8739e+10   5.1050e+04
1.8740e+10   5.1024e+04
1.8740e+10   5.0998e+04
1.8740e+10   5.0971e+04
2.9612e+10   5.0945e+04
2.9619e+10   5.0919e+04
2.9592e+10   5.0893e+04
2.9563e+10   5.0867e+04
2.9534e+10   5.0841e+04
2.9505e+10   5.0815e+04
2.9475e+10   5.0789e+04
2.9444e+10   5.0763e+04
2.9412e+10   5.0737e+04
2.9380e+10   5.0711e+04
2.9348e+10   5.0685e+04
2.9314e+10   5.0659e+04
2.9280e+10   5.0633e+04
2.9246e+10   5.0607e+04
2.9210e+10   5.0581e+04
2.9174e+10   5.0555e+04
2.9138e+10   5.0529e+04
2.9100e+10   5.0503e+04
2.9062e+10   5.0477e+04
2.9024e+10   5.0451e+04
2.8984e+10   5.0425e+04
2.8944e+10   5.0398e+04
2.8904e+10   5.0372e+04
2.8862e+10   5.0346e+04
2.8820e+10   5.0320e+04
2.8778e+10   5.0294e+04
2.8734e+10   5.0268e+04
2.8690e+10   5.0242e+04
2.8645e+10   5.0216e+04
2.8600e+10   5.0190e+04
2.8554e+10   5.0164e+04
2.8507e+10   5.0138e+04
2.8459e+10   5.0112e+04
2.8411e+10   5.0086e+04
2.8362e+10   5.0060e+04
2.8312e+10   5.0034e+04
2.8262e+10   5.0008e+04
2.8210e+10   4.9982e+04
2.8159e+10   4.9956e+04
2.8106e+10   4.9930e+04
2.8053e+10   4.9904e+04
2.7999e+10   4.9878e+04
2.7944e+10   4.9852e+04
2.7888e+10   4.9826e+04
2.7832e+10   4.9800e+04
2.7775e+10   4.9774e+04
2.7717e+10   4.9748e+04
2.7658e+10   4.9722e+04
2.7599e+10   4.9696e+04
2.7539e+10   4.9670e+04
2.7478e+10   4.9644e+04
2.7417e+10   4.9618e+04
2.7354e+10   4.9592e+04
2.7291e+10   4.9566e+04
2.7228e+10   4.9540e+04
2.7163e+10   4.9514e+04
2.7098e+10   4.9488e+04
2.7031e+10   4.9462e+04
2.6964e+10   4.9436e+04
2.6897e+10   4.9410e+04
2.6828e+10   4.9384e+04
2.6759e+10   4.9358e+04
2.6689e+10   4.9332e+04
2.6618e+10   4.9306e+04
2.6547e+10   4.9280e+04
2.6474e+10   4.9254e+04
2.6401e+10   4.9228e+04
2.6327e+10   4.9202e+04
2.6252e+10   4.9176e+04
2.6177e+10   4.9150e+04
2.6100e+10   4.9124e+04
2.6023e+10   4.9098e+04
2.5945e+10   4.9072e+04
2.5866e+10   4.9046e+04
2.5787e+10   4.9020e+04
2.5706e+10   4.8994e+04
2.5625e+10   4.8968e+04
2.5543e+10   4.8942e+04
2.5460e+10   4.8916e+04
2.5377e+10   4.8890e+04
2.5292e+10   4.8864e+04
2.5207e+10   4.8838e+04
2.5121e+10   4.8812e+04
2.5034e+10   4.8786e+04
2.4946e+10   4.8760e+04
2.4858e+10   4.8734e+04
2.4768e+10   4.8708e+04
2.4678e+10   4.8682e+04
2.4587e+10   4.8657e+04
2.4496e+10   4.8631e+04
2.4403e+10   4.8605e+04
2.4309e+10   4.8579e+04
2.4215e+10   4.8553e+04
2.4120e+10   4.8527e+04
2.4024e+10   4.8501e+04
2.3927e+10   4.8475e+04
2.3830e+10   4.8449e+04
2.3732e+10   4.8423e+04
2.3632e+10   4.8397e+04
2.3532e+10   4.8371e+04
1.8602e+10   4.8345e+04
1.8521e+10   4.8319e+04
1.8440e+10   4.8293e+04
1.8358e+10   4.8267e+04
1.8275e+10   4.8241e+04
1.8192e+10   4.8215e+04
1.8108e+10   4.8189e+04
1.8023e+10   4.8163e+04
1.7938e+10   4.8138e+04
1.7852e+10   4.8112e+04
1.7766e+10   4.8086e+04
1.7678e+10   4.8060e+04
1.7591e+10   4.8034e+04
1.7502e+10   4.8008e+04
1.7413e+10   4.7982e+04
1.7323e+10   4.7956e+04
1.7233e+10   4.7930e+04
1.7142e+10   4.7904e+04
1.7050e+10   4.7878e+04
1.6958e+10   4.7852e+04
1.6865e+10   4.7826e+04
1.6771e+10   4.7800e+04
1.6677e+10   4.7775e+04
1.6582e+10   4.7749e+04
2.5826e+10   4.7723e+04
2.5641e+10   4.7697e+04
2.5424e+10   4.7671e+04
2.5206e+10   4.7645e+04
2.4986e+10   4.7619e+04
2.4766e+10   4.7593e+04
2.4545e+10   4.7567e+04
2.4324e+10   4.7541e+04
2.4101e+10   4.7515e+04
2.3877e+10   4.7490e+04
2.3653e+10   4.7464e+04
2.3427e+10   4.7438e+04
2.3201e+10   4.7412e+04
2.2974e+10   4.7386e+04
2.2747e+10   4.7360e+04
2.2518e+10   4.7334e+04
2.2289e+10   4.7308e+04
2.2059e+10   4.7282e+04
2.1829e+10   4.7257e+04
2.1597e+10   4.7231e+04
2.1365e+10   4.7205e+04
2.1133e+10   4.7179e+04
2.0899e+10   4.7153e+04
2.0665e+10   4.7127e+04
2.0431e+10   4.7101e+04
2.0196e+10   4.7075e+04
1.9960e+10   4.7050e+04
1.9724e+10   4.7024e+04
1.9487e+10   4.6998e+04
1.9250e+10   4.6972e+04
1.9012e+10   4.6946e+04
1.8774e+10   4.6920e+04
1.8536e+10   4.6894e+04
1.8297e+10   4.6869e+04
1.8058e+10   4.6843e+04
1.7818e+10   4.6817e+04
1.7578e+10   4.6791e+04
1.7338e+10   4.6765e+04
1.7097e+10   4.6739e+04
1.6856e+10   4.6714e+04
1.6615e+10   4.6688e+04
1.6374e+10   4.6662e+04
1.6133e+10   4.6636e+04
1.5892e+10   4.6610e+04
1.5650e+10   4.6584e+04
1.5409e+10   4.6559e+04
1.5167e+10   4.6533e+04
1.4925e+10   4.6507e+04
1.4684e+10   4.6481e+04
1.4442e+10   4.6455e+04
1.4201e+10   4.6430e+04
1.3960e+10   4.6404e+04
1.3719e+10   4.6378e+04
1.3478e+10   4.6352e+04
1.3237e+10   4.6326e+04
1.2997e+10   4.6300e+04
1.2757e+10   4.6275e+04
1.2517e+10   4.6249e+04
1.2278e+10   4.6223e+04
1.2040e+10   4.6197e+04
1.1801e+10   4.6172e+04
1.1564e+10   4.6146e+04
1.1327e+10   4.6120e+04
1.1090e+10   4.6094e+04
1.0854e+10   4.6068e+04
1.0619e+10   4.6043e+04
1.0385e+10   4.6017e+04
1.0152e+10   4.5991e+04
9.9191e+09   4.5965e+04
9.6875e+09   4.5940e+04
9.4568e+09   4.5914e+04
9.2272e+09   4.5888e+04
8.9987e+09   4.5862e+04
8.7713e+09   4.5837e+04
8.5452e+09   4.5811e+04
8.3203e+09   4.5785e+04
8.0967e+09   4.5759e+04
7.8745e+09   4.5734e+04
7.6538e+09   4.5708e+04
7.4346e+09   4.5682e+04
7.2169e+09   4.5657e+04
7.0010e+09   4.5631e+04
6.7867e+09   4.5605e+04
6.5743e+09   4.5579e+04
6.3637e+09   4.5554e+04
6.1550e+09   4.5528e+04
5.9484e+09   4.5502e+04
5.7439e+09   4.5477e+04
5.5416e+09   4.5451e+04
5.3415e+09   4.5425e+04
5.1437e+09   4.5400e+04
4.9485e+09   4.5374e+04
4.7557e+09   4.5348e+04
4.5655e+09   4.5323e+04
4.3781e+09   4.5297e+04
4.1934e+09   4.5271e+04
4.0116e+09   4.5246e+04
3.8329e+09   4.5220e+04
3.6572e+09   4.5194e+04
3.4847e+09   4.5169e+04
2.6321e+09   4.5143e+04
2.5005e+09   4.5117e+04
2.3717e+09   4.5092e+04
2.2457e+09   4.5066e+04
2.1227e+09   4.5040e+04
2.0027e+09   4.5015e+04
1.8858e+09   4.4989e+04
1.7721e+09   4.4964e+04
1.6616e+09   4.4938e+04
1.5546e+09   4.4913e+04
1.4509e+09   4.4887e+04
1.3508e+09   4.4861e+04
1.2542e+09   4.4836e+04
1.1612e+09   4.4810e+04
1.0719e+09   4.4785e+04
9.8637e+08   4.4759e+04
9.0458e+08   4.4734e+04
8.2659e+08   4.4708e+04
7.5242e+08   4.4683e+04
